cell_mean_mito_area_(pixels_squared),cell_median_mito_area_(pixels_squared),cell_std_mito_area_(pixels_squared),cell_mean_mito_eccentricity,cell_median_mito_eccentricity,cell_std_mito_eccentricity,cell_mean_mito_equi_diameter_(pixels),cell_median_mito_equi_diameter_(pixels),cell_std_mito_equi_diameter_(pixels),cell_mean_mito_euler_number,cell_std_mito_euler_number,cell_mean_mito_extent,cell_median_mito_extent,cell_std_mito_extent,cell_mean_mito_major_axis_(pixels),cell_median_mito_major_axis_(pixels),cell_std_mito_major_axis_(pixels),cell_mean_mito_minor_axis_(pixels),cell_median_mito_minor_axis_(pixels),cell_std_mito_minor_axis_(pixels),cell_mean_mito_orientation_(degrees),cell_median_mito_orientation_(degrees),cell_std_mito_orientation_(degrees),cell_mean_mito_perimeter_(pixels),cell_median_mito_perimeter_(pixels),cell_std_mito_perimeter_(pixels),cell_mean_mito_solidity,cell_median_mito_solidity,cell_std_mito_solidity,cell_mean_mito_centroid_x_(pixels),cell_median_mito_centroid_x_(pixels),cell_std_mito_centroid_x_(pixels),cell_mean_mito_centroid_y_(pixels),cell_median_mito_centroid_y_(pixels),cell_std_mito_centroid_y_(pixels),cell_mean_mito_distance_(pixels),cell_median_mito_distance_(pixels),cell_std_mito_distance_(pixels),cell_mean_mito_weighted_cent_x_(pixels),cell_median_mito_weighted_cent_x_(pixels),cell_std_mito_weighted_cent_x_(pixels),cell_mean_mito_weighted_cent_y_(pixels),cell_median_mito_weighted_cent_y_(pixels),cell_std_mito_weighted_cent_y_(pixels),cell_mean_mito_weighted_distance_(pixels),cell_median_mito_weighted_distance_(pixels),cell_std_mito_weighted_distance_(pixels),cell_mean_mito_form_factor,cell_median_mito_form_factor,cell_std_mito_form_factor,cell_mean_mito_roundness,cell_median_mito_roundness,cell_std_mito_roundness,cell_mean_mito_branch_count,cell_std_mito_branch_count,cell_mean_mito_mean_branch_length_(pixels),cell_median_mito_mean_branch_length_(pixels),cell_std_mito_mean_branch_length_(pixels),cell_mean_mito_total_branch_length_(pixels),cell_median_mito_total_branch_length_(pixels),cell_std_mito_total_branch_length_(pixels),cell_mean_mito_median_branch_length_(pixels),cell_median_mito_median_branch_length_(pixels),cell_std_mito_median_branch_length_(pixels),cell_mean_mito_std_branch_length_(pixels),cell_std_mito_std_branch_length_(degrees),cell_mean_mito_mean_branch_angle_(degrees),cell_median_mito_mean_branch_angle_(degrees),cell_std_mito_mean_branch_angle_(degrees),cell_mean_mito_median_branch_angle_(degrees),cell_median_mito_median_branch_angle_(degrees),cell_std_mito_median_branch_angle_(degrees),cell_mean_mito_std_branch_angle_(degrees),cell_std_mito_std_branch_angle_(degrees),cell_mean_mito_total_density_(pixels),cell_median_mito_total_density_(pixels),cell_std_mito_total_density,cell_mean_mito_average_density_(pixels),cell_median_mito_average_density_(pixels),cell_std_mito_average_density_(pixels),cell_mean_mito_median_density_(pixels),cell_median_mito_median_density,cell_std_mito_median_density_(pixels),cell_kurtosis_x,cell_weighted_kurtosis_x,cell_kurtosis_y,cell_weighted_kurtosis_y,cell_kurtosis_squared,cell_weighted_kurtosis_squared,cell_skewness_x,cell_weighted_skewness_x,cell_skewness_y,cell_weighted_skewness_y,cell_skewness_squared,cell_weighted_skewness_squared,cell_network_orientation_(degrees),cell_network_major_axis_(pixels),cell_network_minor_axis_(pixels),cell_network_eccentricity,cell_network_effective_extent,cell_network_effective_solidity,cell_network_fractal_dimension,label_mmp,label_atp,label_ros,label_respiration,label_mitophagy
1359.65,487.5,2600.60778,0.840555636,0.915253097,0.163703498,32.76559743,24.88172539,25.64324028,0.95,0.217944947,0.584852751,0.646623827,0.172510118,70.31063869,44.28278651,81.72897403,23.53096361,15.98420925,22.90742034,0.01989524,0.027726439,1.022898467,203.017637,98.13351365,316.4472321,0.851511651,0.937727116,0.172238249,383.3060854,383.0272323,75.04392546,215.3826824,172.5960545,163.0811788,462.7853682,463.6535776,106.6302936,19.18372927,7.044386423,39.4081032,10.30450116,3.192641489,19.39415335,22.35728215,9.356355155,43.62891163,2.598134528,1.522371652,3.002496352,0.430898174,0.369585654,0.252407947,2.15,3.595483278,43.44235673,39.17848631,28.49692201,92.38843516,44.28278651,155.6420535,42.46343516,35.72260396,28.49369999,3.573387175,10.49750399,7.728526267,11.84460908,52.59575806,7.191227989,14.51054289,53.19512393,8.264144793,19.7797308,6272.978027,1660.705566,13803.93555,3.497325182,3.282570362,0.94767797,3.14860487,3,0.844581962,-0.824025098,11.10856837,-1.235475291,6.149422502,2.205416556,161.2156883,-0.194650638,3.471774965,0.476532986,2.652274148,0.264972557,19.08777957,84.85571121,548.9799692,286.3729256,0.853162342,0.186881911,0.231036534,1.888651816,0.9931,1.036,0.411,0.9679,0.2212
1970.230769,1036,2194.151988,0.927605059,0.951380165,0.059154311,42.90025396,36.31908821,25.84848038,0.846153846,0.360801212,0.377785653,0.363673359,0.189591519,109.2386313,97.46091161,76.25533487,35.2517989,19.44317651,34.2727745,-0.465742892,-0.62769802,0.714325292,341.6277665,195.5807358,323.2845302,0.690719535,0.714559387,0.216720414,273.2018001,270.7079747,151.8167124,319.6899267,338.9755688,132.1128011,430.2368929,516.7039636,179.5527642,21.34758491,7.775387499,26.50473642,26.6937763,12.47327529,30.782977,35.13807492,13.83212602,39.79554613,5.023773446,4.38266026,3.785703895,0.23547017,0.232992281,0.141068079,3.307692308,3.929858392,60.21491502,46.25,33.88884122,155.4722692,97.46091161,147.4411435,59.27996151,49,34.32592096,6.828071944,11.89114066,-20.73830761,-31.39068804,41.63510298,-21.99663923,-35.15734383,42.51459716,11.16957902,19.5303958,7337.572754,3197.888672,8936.90332,3.166172981,3.335829496,0.790816903,3.037507534,3.196899891,0.824178398,-1.475484554,1.35723067,-0.956041398,-0.055102658,3.091069825,1.845111394,-0.017404479,1.581669546,-0.487854192,1.163692061,0.238304629,3.855857766,27.70628965,522.5306672,394.1026629,0.656622719,0.119557302,0.169980489,1.856368427,0.9931,1.036,0.411,0.9679,0.2212
1897.375,509.5,2757.240239,0.794417828,0.820135231,0.153994309,39.97312192,25.42480463,28.60004204,0.9375,0.242061459,0.548623467,0.546679962,0.188560746,67.63099243,37.34657469,53.599431,38.81273804,19.95726097,42.70599241,0.237756825,0.446278508,0.875728481,297.436271,94.7903679,408.9434336,0.819883545,0.931924633,0.198062591,246.9684035,226.5956152,143.8468456,115.9156735,109.8152021,77.18715202,280.6991177,238.473419,149.2903628,15.20865587,5.372751828,28.87862595,8.269947378,2.212184597,15.13760121,17.60647815,5.776765667,32.44732928,3.84436913,1.480318878,4.948015524,0.456682625,0.448088489,0.177834624,3.625,4.948168853,35.74290135,30.05603511,17.7028787,128.6918101,37.34657469,183.0681068,35.62931008,30.05603511,18.2029453,6.042503814,10.97283715,21.04693726,20.50336695,40.8319172,26.18820581,28.49437186,41.09101477,13.25574909,20.59658228,7902.552734,1937.028809,11817.73926,3.700285912,3.71053195,0.805171788,3.42248106,3.296899796,0.839254022,-1.368289938,8.277283456,-0.519947538,6.15637398,2.142562796,106.414362,0.193937856,3.051299403,0.568873862,2.653482673,0.361229362,16.35139834,18.04458029,518.4472069,235.6144006,0.890766277,0.210753584,0.33208992,1.872009711,0.9931,1.036,0.411,0.9679,0.2212
2162.076923,1033,3239.17455,0.856109314,0.877607924,0.116450883,44.66465814,36.25860518,27.530168,0.769230769,0.638971066,0.49461467,0.496829986,0.17931182,88.9873339,64.79623698,63.44856316,36.72831469,27.64635497,32.47373045,0.489791323,0.625627551,0.622552349,323.8269076,183.3883476,432.4265839,0.766960508,0.774212865,0.153616836,284.9628588,304.4471676,160.581587,166.0802947,151.4200494,112.0258177,358.7710735,359.6177412,135.6688686,9.226966455,7.496282065,9.370642,7.040605133,2.179279183,14.57440666,12.47832273,7.842534375,16.70989987,4.006228682,2.883792291,4.553791929,0.3488489,0.296113275,0.178583283,3.653846154,4.159718072,40.56944883,38.3769217,25.84252151,138.3654195,74.36109873,199.1259784,37.59618876,33.46025503,27.54852394,11.17672597,11.72809837,16.32584103,19.16463727,35.69249599,19.84517516,25.28686232,36.47249013,18.10499114,18.37750283,9219.584961,4280.09082,14547.29492,3.740077019,3.92603302,0.820598543,3.486732721,3.596899986,0.851186931,-1.241888801,0.782054872,-0.676736963,14.47773627,2.000260712,210.2164574,-0.270185221,1.304984154,0.43849877,3.807527376,0.265281225,16.20024836,18.79676009,590.2563935,490.5266653,0.556212676,0.227711502,0.259532681,1.880510795,0.9931,1.036,0.411,0.9679,0.2212
1100.137931,822,1442.654348,0.901848898,0.934810744,0.099691098,33.34351005,32.35124272,16.99851336,0.965517241,0.182465608,0.458918395,0.401709402,0.199697699,78.23750693,68.94176289,60.54393424,24.04391099,17.77550979,16.89936147,0.153508977,0.176772833,0.780590202,208.4250919,149.6396103,218.0250814,0.759623371,0.780859917,0.18180185,347.4866649,371.1549296,115.435254,241.816186,240.0664207,147.3754731,436.176298,479.1019373,154.9745628,11.5750722,7.184365597,13.90589651,9.093224717,3.905152959,17.18152775,15.15927742,10.21576419,21.80468285,3.270754281,2.83062018,2.745462724,0.306907882,0.248445218,0.203470237,1.896551724,1.953684893,53.46169552,39,40.33785269,91.13881151,68.94176289,96.10837263,51.44915634,40,41.4593737,6.830880245,14.17157876,2.826069618,4.640346772,38.05547169,3.28933723,15.09005233,39.9394679,10.10699617,18.45738228,3870.277588,2750.142822,6024.717285,3.179724216,3.126782656,0.528128862,2.991927624,3,0.529213369,0.440687906,10.7293386,-1.373389811,18.67233569,2.080405405,463.7748268,-1.123551218,3.053313731,0.078727328,4.306430542,1.268565332,27.86806875,58.23291312,582.7658593,389.022344,0.744569596,0.135112015,0.188165352,1.849173602,0.9931,1.036,0.411,0.9679,0.2212
2570.176471,1450,3126.76821,0.888873881,0.893639009,0.088116335,50.53122138,42.96739857,26.81503283,0.823529412,0.51281164,0.501428451,0.479532164,0.122211164,108.4043029,81.41231697,78.71496068,37.20454849,32.12022232,28.73425363,0.276749927,0.628777556,1.067730271,326.5689222,215.4386002,331.3850744,0.772424204,0.794204454,0.148270658,274.1222833,298.4403561,128.3137554,218.4940888,231.5190031,135.1214953,385.6184916,376.2633344,94.35735428,16.52072414,10.38830019,24.11073954,14.11620653,4.908795459,24.23438569,22.86813699,11.88081434,33.43475937,3.487643681,2.515800655,2.861170261,0.334166306,0.225036172,0.192233494,3.352941176,3.954761486,53.90043103,38.6,42.66594194,146.1992392,89,161.7405779,51.02276859,36.30055558,44.62224175,12.25967101,13.67238102,12.60287078,24.2697103,44.22524492,19.80940001,38.49325,53.57533131,28.48762644,30.23817786,13760.80859,7308.273438,18935.3457,4.643715382,4.176073551,1.103355169,4.209029198,4,0.923397601,-1.179262094,8.566666444,-1.086604729,9.614233555,2.571368925,165.8212608,-0.294822377,3.022604573,0.280419634,3.234331704,0.165555405,19.59703997,-82.42233157,543.4848857,431.5289743,0.607913011,0.19515387,0.240494276,1.898851419,0.9931,1.036,0.411,0.9679,0.2212
1601.9375,873.5,1524.578691,0.846952218,0.962901231,0.188807039,39.70521847,33.24517933,21.52082246,1,0,0.475224208,0.431683918,0.198697804,91.89453536,88.39287767,60.99627608,30.87783833,21.29966879,23.95716418,-0.096835481,-0.537813224,1.151500723,265.7410848,183.7314934,202.1955063,0.729896626,0.660766086,0.195485966,231.99859,241.7053507,114.2223415,254.4236412,231.6854631,157.2076646,373.5034468,391.8773628,129.6568678,11.44498605,6.671159924,10.58388336,12.58647975,6.365358355,14.19415904,18.57745761,14.35078259,16.05546589,3.722319965,3.173619234,2.206212574,0.321960261,0.244322445,0.248832075,2.9375,2.838766237,48.62840883,45.66930519,28.44655126,117.8180192,88.39287767,89.09605128,44.94301922,35,29.11729778,10.96768492,17.51162684,-13.2071851,-26.02663278,49.50374685,-15.95426217,-23.32493435,52.06477377,19.5211289,23.52405032,6357.907227,3212.782471,7281.197754,3.281989098,3.338519812,0.86262989,3.085949898,3.098449945,0.913677931,-0.149732403,0.203152797,-1.546892311,2.659857708,2.415295614,7.116114084,0.060356682,1.077726333,0.158875806,1.84791222,0.028884451,4.576273622,-55.8657827,581.1090153,461.2091201,0.608347791,0.099125195,0.125925489,1.867826128,0.9931,1.036,0.411,0.9679,0.2212
4378,2209.5,4700.780999,0.740062416,0.838965321,0.25279687,61.28088864,49.17358782,42.64851011,0.166666667,1.067187373,0.509792075,0.545683179,0.19462079,125.238525,82.65264244,109.1658713,66.01973191,42.21124389,54.02775248,0.054180244,0.175448578,0.866854156,629.4325633,322.9066376,644.437944,0.700414088,0.732320035,0.242514688,130.5109963,128.5327046,85.66028676,321.4174499,347.4853577,73.02097401,358.1356004,360.8504983,68.9270365,31.84694939,6.339272118,43.16398071,47.60931552,25.11000076,57.55231897,58.28914826,25.78607246,71.12417981,7.330106564,3.966351371,6.97199183,0.435493076,0.337769669,0.276394579,8,6.92820323,29.5833087,26.34630349,9.328505179,298.4467346,159,310.5381977,21.19673463,19.93834483,9.460395438,21.00215654,17.57393774,11.59397901,7.540637126,39.76581548,8.658974053,8.568965816,45.02843247,27.47480559,25.1746572,19353.4043,9617.154297,21403.06445,3.810314178,3.856910229,0.714170337,3.499483109,3.5,0.639748335,-1.63937842,-0.498600153,-0.245025515,0.286541724,2.747599105,0.330708272,-0.011166355,1.056967986,-1.03542024,1.314718173,1.072219761,2.845665197,-67.47483065,392.8478097,322.8584797,0.569716764,0.17796748,0.286355906,1.891457811,0.9931,1.036,0.411,0.9679,0.2212
1842.571429,1307,1678.320237,0.901725632,0.917878176,0.072093934,42.75656653,40.69961718,22.75765421,0.857142857,0.349927106,0.492626071,0.464692385,0.133796942,92.64472054,83.38513271,59.98416027,30.82741671,26.64649204,20.46742949,0.10065066,0.578198904,1.151247111,261.6666717,218.0452019,191.4488434,0.767438484,0.752660339,0.155997412,113.8947344,83.95087497,98.13926542,304.6875594,327.0156027,131.0558495,341.7931172,383.3212364,125.6619892,12.31888388,5.613021399,23.76057707,18.23667291,15.00354706,14.29345433,24.10711464,16.06538153,25.92385044,3.138197162,3.011831793,1.756030227,0.318197605,0.303112043,0.165744231,2.785714286,2.335397532,55.11139202,36.69014827,50.88661383,118.8256777,98.22472104,90.23841263,50.82567773,29.17518599,52.95664399,12.27322427,17.57298917,21.40613669,27.1533846,49.89498508,17.23416868,32.15610959,53.93058154,19.86732603,25.38385676,8781.381836,5200.256348,9754.496094,3.89302206,3.845729351,1.187528968,3.561517715,3.596899986,0.989456296,3.225520158,7.426105911,-1.319584006,-1.444942172,12.14528224,57.23490689,1.83169339,2.948972004,-0.257649918,0.320392297,3.421484155,8.799087105,-51.9983675,519.2837454,398.8810267,0.640285595,0.113612741,0.173500135,1.884092591,0.9931,1.036,0.411,0.9679,0.2212
1683.869565,855,1793.876621,0.860483246,0.909462563,0.125110133,40.36998595,32.99423905,22.67671831,0.869565217,0.447636093,0.4570997,0.429120879,0.177440402,89.18057718,75.34589031,65.31689582,35.45683638,23.86341099,29.05041461,0.04152955,-0.083262767,0.659153177,313.8189314,169.0954544,318.9601464,0.701469286,0.743063932,0.197791393,216.6675668,227.5674332,121.7818166,312.2745473,300.0868385,121.7231684,405.1935559,415.9809392,99.62805933,9.066175554,4.994500245,12.46112203,13.44966641,5.710552816,15.24255267,17.27841152,8.254513151,18.76594083,4.74695717,2.40973752,4.574310786,0.328586307,0.263132224,0.200457514,3.217391304,3.944798686,55.31225354,45.43944845,37.10273107,143.0981307,75.34589031,153.5319135,53.6633481,45.43944845,38.14615845,6.230161337,11.18560496,-1.939413352,7.298120552,40.11233975,-2.164921953,4.425274614,40.99119925,11.05760939,16.97299478,5973.748535,3468.446777,6610.127441,3.290056705,3.172835827,0.662118077,3.050826311,3,0.631888092,-1.221039018,9.239716061,-1.198415621,1.066366487,2.927136285,86.50949038,0.125650566,2.927524467,-0.001754662,1.485063321,0.015791144,10.77581257,-33.47216072,555.7313873,385.9963602,0.719421635,0.178477944,0.235011772,1.855482381,0.9931,1.036,0.411,0.9679,0.2212
1221.066667,458,2118.948402,0.867403952,0.880516284,0.089540867,32.48920024,24.14836871,22.34193892,0.866666667,0.498887652,0.567147683,0.634920635,0.223332477,65.67823289,40.93833199,52.2848249,25.94011685,17.82305659,24.8368463,-0.125585735,-0.019855692,1.09964945,221.4888936,98.91168825,328.4758805,0.808219646,0.921529175,0.18131966,383.3438578,398.0615385,114.237792,326.5299483,387.9212411,133.4175841,509.777868,537.1950504,156.6887699,22.25273349,11.18983402,32.7532217,19.37662881,8.848383927,29.08878841,29.74100309,12.99703528,43.64678419,3.309358061,1.618905443,4.035524148,0.383546643,0.371795164,0.1991134,2.733333333,5.971785514,52.02041581,37.14973448,40.5997825,99.90308248,40.93833199,163.6828201,51.43641581,37.14973448,41.01853185,2.010997107,5.306771939,-6.155555217,-0.905874269,60.17027782,-4.202568921,0,60.23978273,5.638465169,14.46100666,4524.744629,1513.604736,8705.49707,3.216938972,3.256931305,0.575719059,2.932196617,3,0.524318635,3.733117234,7.151309759,0.636137219,6.221881579,14.34083484,89.85304166,-1.903940684,2.80816216,-1.311728314,2.61604796,5.345621296,14.72948165,49.93962225,640.0864516,279.1038469,0.899926868,0.071684083,0.139627072,1.850418077,0.9931,1.036,0.411,0.9679,0.2212
3492.636364,1354,5635.492659,0.857487653,0.906778217,0.157263597,53.34140695,41.52067369,40.02070762,0.363636364,1.226430688,0.487879153,0.463235294,0.196318029,116.7217061,78.02688967,121.9907138,38.90525571,33.99566158,28.61179104,0.117433836,0.397475696,0.552909099,480.7984058,196.6518036,724.5303061,0.785360966,0.857142857,0.182793793,308.6147543,293.8378378,99.07135526,277.22836,288.6307238,111.8712302,430.0892157,457.220351,97.22243731,26.01155915,9.903407168,33.66111725,28.5336635,5.730810276,46.71384076,39.41553246,11.05307039,57.03017357,5.423680519,2.138578567,7.429088584,0.37774691,0.283165404,0.239599301,6.818181818,11.02738889,37.71239645,34.29985543,16.98985776,223.5938506,83,361.0594972,34.63930515,34.29985543,19.06550903,9.914881603,11.26004879,6.003772876,13.64300826,21.29135763,8.550174912,17.60879648,26.6614434,19.90738827,22.07553599,16326.46875,6710.172852,27483.15625,4.172331333,3.810630798,1.051244497,3.834390879,3.596899986,0.904897571,-0.798538251,2.387587419,-1.580267457,3.504597188,3.134908574,17.98277514,-0.023366341,1.787615885,0.180947168,2.161425482,0.033287864,7.867330666,-23.08559701,487.1631855,371.1538937,0.647732672,0.240205825,0.280205674,1.878750569,0.9931,1.036,0.411,0.9679,0.2212
1172.588235,394,2079.330437,0.805785175,0.868883811,0.173104025,30.79007341,22.38728661,23.34431602,0.823529412,0.616946381,0.552758871,0.607026144,0.208627844,59.95257906,37.47760527,61.06668244,27.12466364,15.97851325,27.80345685,0.109893696,0.201276742,0.947914585,206.3854839,86.23401872,311.8278164,0.809645097,0.89214876,0.188288332,291.325276,286.8251113,126.7487954,177.2719702,147.9179751,148.6069318,369.5000355,354.4300253,133.8460644,8.720076989,3.09053627,14.45252652,6.21298668,0.921202468,13.84787604,11.12850454,3.782202573,19.78475491,3.047895873,1.620029794,3.680739631,0.44116705,0.377456957,0.24058345,2.558823529,3.371080962,34.03951099,27.8936912,20.21494967,91.02912556,37.47760527,145.714467,32.97030203,26.4936912,19.39896211,4.844697974,10.69928132,12.61415377,11.20688937,46.80410084,15.7350463,25.97496561,47.44445926,12.12631549,21.58264729,4430.717773,1285.050537,8624.147461,3.081108809,3.073928356,0.695558548,2.828089714,2.849999905,0.667057216,-0.251360225,6.246442214,-0.992063678,15.21215596,1.047372304,270.4277293,-0.544758483,2.582811622,0.612021542,3.82227608,0.671332173,21.28071031,-13.28184223,568.3906494,545.4113716,0.281465561,0.160518581,0.168448271,1.860611,0.9931,1.036,0.411,0.9679,0.2212
1055.5,531,1622.227191,0.836993987,0.895923717,0.12019327,30.78706769,25.98677378,19.90127641,0.952380952,0.212958855,0.582742313,0.632069421,0.190056608,58.32396521,43.26132363,55.00813508,23.90446966,16.40883532,17.80246578,0.082830618,0.34424337,1.006260124,179.3942451,108.1335137,243.9984391,0.830313582,0.884598771,0.158277482,304.2350391,284.2832857,117.2153809,273.0487167,280.3985158,133.0974622,431.0416076,437.425537,113.0135975,6.957720116,3.105964224,9.745273791,6.795097701,3.206920665,11.14976244,10.39503648,5.692651871,14.34621909,2.564061826,1.596264416,2.915331354,0.441716394,0.415356702,0.211787226,2.142857143,3.356382893,38.23695614,33.58917176,25.6230259,75.20546263,40.94771799,114.6370867,36.95546263,26.70505273,26.22138626,3.931617645,8.807788259,5.040647417,0,52.32542905,5.682841796,0,53.40323477,10.72553064,20.82710363,4190.054199,1725.917236,6852.282227,3.342403173,3.27810216,0.837127864,3.053433418,3,0.85529691,-1.037383135,8.151815794,-0.995575226,11.4898488,2.067333799,198.4687262,-0.116266794,2.705513523,-0.137171209,3.248894554,0.032333908,17.87511925,-64.35353102,572.8801131,427.7752091,0.665149936,0.195029564,0.236924804,1.860519432,0.9931,1.036,0.411,0.9679,0.2212
1288.75,542.5,2066.814672,0.818905637,0.856290147,0.145969436,33.2420711,26.28031292,23.14848099,0.95,0.217944947,0.605849676,0.631715231,0.176328342,60.66227198,41.75723071,66.17666947,25.73141217,18.80697479,19.03199239,-0.415985693,-0.864078843,1.019108996,183.0111922,104.9116882,241.3724724,0.874023953,0.946492331,0.152728303,270.7891322,284.4825852,163.8682963,253.1338242,229.1985946,170.3801912,402.9159057,336.0432036,175.9104549,10.62109214,6.530514064,13.69917598,10.12735403,4.931115422,18.98201486,15.85715628,8.5422222,22.62533543,2.215815729,1.431254006,2.171112358,0.47513823,0.409799842,0.208586799,2.05,2.397394419,34.82560771,33.374686,13.66827797,75.22751247,41.75723071,106.7383868,33.37751247,31.56027867,14.40671741,3.575628502,8.025527644,-7.533811114,-13.02913588,58.57999985,-12.43322216,-36.33378511,60.08361549,11.17756959,22.73884605,6045.322266,1948.013428,10722.1582,3.748035908,3.647106647,0.902220964,3.43860507,3.196899891,0.910746813,-1.325072563,2.382739536,-1.550886792,13.20372074,4.161067138,180.015689,-0.197147057,1.892264117,0.169687064,3.775956418,0.067660662,17.83851036,47.38146813,530.0173335,504.4373107,0.306913589,0.098902575,0.129066018,1.877809557,0.9931,1.036,0.411,0.9679,0.2212
1328.380952,491,2082.239076,0.811248797,0.927193334,0.191522984,32.21721632,25.00321212,25.56165353,0.952380952,0.212958855,0.528064976,0.511458333,0.208176859,67.08212818,45.19655902,71.73054175,27.14067275,12.66367462,28.01497837,0.132463083,0.203996471,0.805347322,215.1846542,107.1543289,284.0423274,0.806875824,0.882352941,0.184856272,237.9628816,208.9150579,128.1208752,395.3362304,415.0810811,78.66153961,476.7471623,493.2443039,90.72931071,12.43091858,3.382527961,25.46974854,18.17826416,6.651562948,26.53902037,22.90475686,7.865555869,36.24054126,3.025419848,1.729495525,3.061717421,0.411710434,0.346085478,0.243528424,2.761904762,4.116225292,38.71410565,33.93313664,25.33561036,96.72862111,45.19655902,131.7464454,37.56195444,33.93313664,25.71171055,4.967837043,9.136719848,16.05931765,21.76657706,40.76969403,15.20140141,21.76657706,42.61418231,8.901302076,15.25950139,5683.098633,1523.009399,10023.4209,3.052527905,2.660722017,0.96662575,2.741528511,2.196899891,0.926065028,-1.155386707,8.352178908,-0.197739899,1.11177527,1.374019509,70.99493676,0.434075183,3.033164346,-0.783204486,1.649111281,0.801830531,11.91965397,2.015270415,532.6401761,336.460654,0.775225406,0.167418859,0.202369293,1.867621423,0.9931,1.036,0.411,0.9679,0.2212
1887.076923,855,2216.836605,0.869562378,0.967565053,0.18192617,41.01711501,32.99423905,26.83835388,0.692307692,0.605692913,0.409268132,0.353444493,0.207995381,98.95142501,95.19653804,68.87645614,38.35290592,18.13575335,50.34080427,0.095846031,0.328296267,0.831331187,325.4028525,216.0365799,340.6059993,0.722187028,0.815283401,0.212375139,231.0515578,206.3869705,172.0248873,263.272186,222.771327,143.1116534,372.9129243,339.9106672,183.593367,22.91240013,16.17703408,34.06372069,17.71846505,7.664234469,25.18213632,29.64371028,17.90075198,41.88853758,4.772263662,3.247690414,4.093905163,0.262764813,0.195864655,0.210623522,3,3.281650617,53.6716099,49.33333333,31.35618195,144.6807674,101.9709392,150.0774007,49.91153664,37,32.6445413,13.99689593,19.90242626,19.37833931,23.31838679,45.17747591,19.38685382,26.55363925,46.60198177,11.14196774,15.82194812,7419.895508,2764.116455,9170.070313,3.169453859,3.275019407,1.020736575,2.798330784,3,0.890018582,-1.349187419,4.934997557,-1.42623286,4.444177538,3.854446861,44.10491487,0.310985236,2.375947246,0.218667586,2.277404915,0.14452733,10.83169846,34.47144021,593.4445676,463.7459118,0.623970705,0.09776159,0.117750397,1.861232071,0.9931,1.036,0.411,0.9679,0.2212
1714.388889,675,2018.556033,0.817658861,0.863376547,0.131525196,40.24527005,29.0984426,23.73069672,0.777777778,0.711458249,0.529024482,0.572386815,0.190498583,76.62599868,54.57808839,57.17801966,34.74657478,20.45631217,27.0189677,-0.184470212,-0.465737142,0.950717917,261.0616821,127.8111832,282.2365026,0.780834662,0.798530695,0.17845532,254.0000153,250.8506708,145.4622018,231.1140136,219.604387,91.62728717,364.2418948,365.7929589,121.7059945,13.46289035,5.408049516,14.2984236,13.77091862,4.337243592,21.36242635,20.58603723,9.049359002,24.65564569,3.281092547,2.066512859,3.152293655,0.429014064,0.380166729,0.228729849,3.222222222,4.236816881,39.54616488,31.3256514,26.9373289,112.7930785,54.57808839,135.2831096,35.93196734,28.4826032,27.45876311,10.06292248,14.09687792,-14.13788694,-13.41553358,47.97068248,-10.89268006,-13.41553358,52.93246484,15.87660536,21.85411807,7443.050293,2486.563965,9175.532227,3.850322247,3.845150948,0.798645198,3.531094551,3.596899986,0.76225394,-1.314135704,-0.051617831,-0.446564851,6.554252208,1.926372814,42.96088641,0.102875513,1.017152511,-0.083923503,2.666285081,0.017626526,8.143675364,-21.19884393,524.9984056,404.2088734,0.63813559,0.137434532,0.196673146,1.875751732,0.9931,1.036,0.411,0.9679,0.2212
1202.9,555,1845.592721,0.761547125,0.827522229,0.19530237,33.07407212,26.53707615,20.92093693,0.866666667,0.561743318,0.614914271,0.637172119,0.173398638,60.88959816,40.58916388,63.08576115,25.75732475,21.083888,16.56385952,0.091599805,0.29224705,0.786012292,178.1851658,105.3259018,215.0548342,0.864570359,0.932126697,0.15775252,330.216772,339.6231733,111.3295534,249.3449551,271.3065487,104.3631662,425.1362335,431.9127306,117.307911,10.24112746,5.153573309,17.20117914,9.213200506,3.364175465,18.59593398,14.03428914,6.615419734,25.18912082,2.26178272,1.377445709,2.121226013,0.518303922,0.472406814,0.26214432,2,2.016597795,36.07865477,35.18240765,23.04566692,71.55458069,38.99821371,92.32462817,34.62124736,32.75042539,23.57005619,4.931564002,11.12243199,15.68430635,17.87253455,35.90712773,15.71289137,17.87253455,35.74295683,8.751832883,16.537136,5513.546875,2023.579346,10050.77148,3.811280012,3.604715347,1.011641383,3.485271692,3.196899891,0.980969131,-1.350571508,17.91690612,-0.700853811,19.54511914,2.315239463,703.027207,-0.197493728,4.173873255,-0.410803366,4.405560611,0.207763178,36.83018225,58.85871621,477.9288329,350.3651922,0.680130867,0.200858269,0.277506921,1.882155875,0.9931,1.036,0.411,0.9679,0.2212
